9592,1745,1.74,65,4503,4.5,67,6303,6.3,67,11585,11.58,67,11593,11.59,67,13403,13.4,65,13505,13.5,67,13669,13.66,65,13709,13.7,65,13767,13.76,65,15003,15,66,15011,15.01,66,15015,15.01,66,16691,16.69,66,16783,16.78,66,16799,16.79,66,16883,16.88,66,32277,32.27,66,32462,32.46,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9593,1745,1.74,65,4503,4.5,67,6303,6.3,67,11585,11.58,67,11593,11.59,67,13403,13.4,65,13505,13.5,67,13669,13.66,65,13701,13.7,67,13709,13.7,65,13767,13.76,65,15003,15,66,15011,15.01,66,15015,15.01,66,16337,16.33,65,16799,16.79,66,32277,32.27,66,32462,32.46,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9607,1745,1.74,65,6303,6.3,67,13669,13.66,65,13709,13.7,65,15011,15.01,66,15015,15.01,66,15027,15.02,66,16799,16.79,67,32322,32.32,66,32477,32.47,68,32488,32.48,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9627,1745,1.74,65,6303,6.3,67,13669,13.66,65,15011,15.01,66,15015,15.01,66,15039,15.03,66,16799,16.79,67,32322,32.32,66,32477,32.47,68,32488,32.48,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9628,1745,1.74,65,6303,6.3,67,13669,13.66,65,15011,15.01,66,15015,15.01,66,15039,15.03,66,16799,16.79,67,32322,32.32,66,32477,32.47,68,32488,32.48,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9629,1745,1.74,65,6303,6.3,65,6439,6.43,65,13465,13.46,65,13709,13.7,65,15015,15.01,65,15039,15.03,65,16837,16.83,65,32322,32.32,66,32488,32.48,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9630,1745,1.74,65,6303,6.3,66,13669,13.66,65,13709,13.7,65,15003,15,66,15015,15.01,66,16783,16.78,66,16799,16.79,66,32277,32.27,66,32506,32.5,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9631,1745,1.74,65,6303,6.3,66,13669,13.66,65,13709,13.7,65,15003,15,66,15015,15.01,66,16783,16.78,66,16799,16.79,66,32277,32.27,66,32507,32.5,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9636,1745,1.74,65,6303,6.3,65,6439,6.43,65,13709,13.7,65,15015,15.01,65,15039,15.03,65,16837,16.83,65,32322,32.32,66,32488,32.48,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9637,1515,1.51,67,1745,1.74,65,4503,4.5,67,6155,6.15,66,6303,6.3,67,11585,11.58,68,11593,11.59,68,13309,13.3,65,13403,13.4,65,13505,13.5,68,13539,13.53,68,13615,13.61,68,13669,13.66,65,13709,13.7,65,13767,13.76,65,15003,15,66,15011,15.01,66,15015,15.01,66,16337,16.33,65,16691,16.69,66,16783,16.78,66,16799,16.79,67,16883,16.88,67,32277,32.27,66,32500,32.5,68,0,0,0,0,0,0,0,0,0,0,0,0
9734,1515,1.51,67,1745,1.74,65,4503,4.5,67,6155,6.15,67,13309,13.3,65,13539,13.53,67,13615,13.61,65,13669,13.66,65,13701,13.7,66,13811,13.81,65,15003,15,66,15011,15.01,66,15015,15.01,66,16337,16.33,66,16799,16.79,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9799,1711,1.71,65,4563,4.56,66,6303,6.3,67,11525,11.52,66,11585,11.58,67,11593,11.59,67,13403,13.4,65,13555,13.55,65,13669,13.66,65,15003,15,66,15011,15.01,67,15015,15.01,66,15029,15.02,66,15037,15.03,67,16691,16.69,66,32297,32.29,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9936,1745,1.74,65,6439,6.43,66,6511,6.51,65,11545,11.54,66,11571,11.57,66,13501,13.5,65,13569,13.56,65,13615,13.61,67,13669,13.66,65,13709,13.7,65,15003,15,66,15015,15.01,66,15027,15.02,66,16657,16.65,66,16837,16.83,66,32277,32.27,66,32297,32.29,66,32341,32.34,67,32509,32.5,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10082,1745,1.74,65,6303,6.3,65,6439,6.43,65,13709,13.7,65,15015,15.01,65,15027,15.02,65,16837,16.83,65,32322,32.32,66,32488,32.48,67,32564,32.56,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10169,1745,1.74,65,6303,6.3,65,6439,6.43,65,13709,13.7,65,15015,15.01,65,15027,15.02,65,16837,16.83,65,32322,32.32,66,32488,32.48,67,32597,32.59,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10232,1745,1.74,65,6303,6.3,65,6439,6.43,65,13709,13.7,65,15015,15.01,65,15027,15.02,65,16637,16.63,65,32322,32.32,66,32488,32.48,67,32579,32.57,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10240,1739,1.73,65,6303,6.3,65,6439,6.43,65,13709,13.7,65,15015,15.01,65,15027,15.02,65,16637,16.63,65,32322,32.32,66,32488,32.48,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10241,1745,1.74,65,6303,6.3,65,6439,6.43,65,13709,13.7,65,15015,15.01,65,15027,15.02,65,16637,16.63,65,32322,32.32,66,32488,32.48,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10244,1523,1.52,65,1745,1.74,65,1747,1.74,65,6265,6.26,66,6407,6.4,66,11507,11.5,65,11543,11.54,65,11581,11.58,66,13315,13.31,65,13539,13.53,66,13611,13.61,66,13669,13.66,65,13767,13.76,65,13823,13.82,66,16825,16.82,66,26516,26.51,65,32567,32.56,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10246,1745,1.74,65,4563,4.56,67,6265,6.26,68,11553,11.55,68,13483,13.48,68,13505,13.5,67,13655,13.65,67,13669,13.66,65,13855,13.85,68,15003,15,66,15015,15.01,66,15021,15.02,66,15027,15.02,67,26516,26.51,65,32567,32.56,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10289,1739,1.73,65,6303,6.3,65,6439,6.43,65,13709,13.7,65,15015,15.01,65,15039,15.03,65,16637,16.63,65,32322,32.32,66,32488,32.48,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10376,1745,1.74,65,6303,6.3,65,13669,13.66,65,13709,13.7,65,15021,15.02,66,15027,15.02,66,16585,16.58,66,16691,16.69,66,16781,16.78,66,16855,16.85,66,32488,32.48,67,32582,32.58,67,32613,32.61,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10386,1515,1.51,67,1745,1.74,65,4503,4.5,66,4563,4.56,67,6155,6.15,67,6454,6.45,65,11549,11.54,65,13309,13.3,65,13539,13.53,67,13615,13.61,65,13669,13.66,65,13701,13.7,66,16337,16.33,66,32329,32.32,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10432,1745,1.74,65,6303,6.3,65,13669,13.66,65,13709,13.7,65,15015,15.01,66,15021,15.02,66,15027,15.02,66,16691,16.69,66,16781,16.78,66,16855,16.85,66,32488,32.48,67,32613,32.61,67,32626,32.62,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10439,1745,1.74,65,6303,6.3,65,6439,6.43,66,13669,13.66,65,13709,13.7,65,15015,15.01,67,15021,15.02,67,15039,15.03,67,16645,16.64,67,16691,16.69,67,16781,16.78,67,16837,16.83,67,16855,16.85,67,32322,32.32,66,32488,32.48,68,32613,32.61,68,32626,32.62,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10450,1515,1.51,67,1745,1.74,65,4503,4.5,67,4563,4.56,66,6155,6.15,67,13309,13.3,65,13539,13.53,67,13615,13.61,65,13669,13.66,65,13701,13.7,66,13811,13.81,65,15003,15,66,15011,15.01,66,15015,15.01,66,16337,16.33,66,16799,16.79,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10805,1745,1.74,65,6303,6.3,65,6439,6.43,66,13669,13.66,65,13709,13.7,65,15011,15.01,67,15015,15.01,67,15021,15.02,67,15039,15.03,67,16637,16.63,67,16691,16.69,67,16781,16.78,67,16855,16.85,67,32322,32.32,66,32488,32.48,68,32613,32.61,68,32626,32.62,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10841,27,0.02,65,1739,1.73,65,4563,4.56,66,6265,6.26,67,11545,11.54,67,11551,11.55,66,11553,11.55,67,13501,13.5,66,13505,13.5,66,13611,13.61,66,13669,13.66,65,15011,15.01,66,15015,15.01,66,26516,26.51,65,32297,32.29,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10842,27,0.02,65,4563,4.56,66,6265,6.26,67,11545,11.54,67,11551,11.55,66,11553,11.55,67,13501,13.5,66,13505,13.5,66,13611,13.61,66,13669,13.66,65,15011,15.01,66,15015,15.01,66,26516,26.51,65,32297,32.29,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10883,1745,1.74,65,6303,6.3,67,6439,6.43,67,13669,13.66,65,13709,13.7,65,15011,15.01,67,15015,15.01,67,15021,15.02,67,15039,15.03,67,16637,16.63,67,16691,16.69,67,16781,16.78,67,32322,32.32,66,32626,32.62,68,32667,32.66,68,32669,32.66,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10892,27,0.02,65,1711,1.71,65,4563,4.56,66,6265,6.26,67,11545,11.54,67,11551,11.55,66,11553,11.55,67,13501,13.5,66,13505,13.5,66,13611,13.61,66,13669,13.66,65,15011,15.01,66,15015,15.01,66,26516,26.51,65,32297,32.29,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10952,1745,1.74,65,1799,1.79,67,4563,4.56,66,6265,6.26,66,6573,6.57,66,13309,13.3,66,13337,13.33,66,13611,13.61,66,13615,13.61,66,13669,13.66,65,15011,15.01,66,16799,16.79,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10972,1635,1.63,65,1745,1.74,65,6195,6.19,65,6454,6.45,65,6543,6.54,65,6573,6.57,65,11543,11.54,65,11631,11.63,65,13151,13.15,65,13403,13.4,65,13609,13.6,65,13615,13.61,65,13669,13.66,65,13701,13.7,65,13773,13.77,65,13793,13.79,65,16657,16.65,65,16799,16.79,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10976,1542,1.54,65,1635,1.63,65,1745,1.74,65,6195,6.19,65,6454,6.45,65,6543,6.54,65,6573,6.57,65,11605,11.6,65,11631,11.63,65,13087,13.08,65,13151,13.15,65,13403,13.4,65,13609,13.6,65,13669,13.66,65,13699,13.69,65,13773,13.77,65,13823,13.82,65,16799,16.79,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10985,1745,1.74,65,4563,4.56,67,6195,6.19,67,6573,6.57,67,11543,11.54,65,11631,11.63,68,13309,13.3,65,13337,13.33,67,13539,13.53,68,13611,13.61,67,13615,13.61,68,13669,13.66,65,13699,13.69,65,13701,13.7,67,15011,15.01,66,16799,16.79,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11021,1745,1.74,49,4503,4.5,51,6255,6.25,51,6303,6.3,51,11543,11.54,51,11553,11.55,51,11559,11.55,51,13063,13.06,51,13505,13.5,51,13669,13.66,51,13709,13.7,51,15015,15.01,49,15021,15.02,50,15027,15.02,49,16691,16.69,50,16781,16.78,49,16855,16.85,50,32645,32.64,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11033,1745,1.74,65,4563,4.56,67,6195,6.19,67,6573,6.57,67,11543,11.54,65,13309,13.3,65,13337,13.33,67,13539,13.53,68,13611,13.61,67,13615,13.61,68,13669,13.66,65,13699,13.69,65,13701,13.7,67,15011,15.01,66,16799,16.79,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11062,1745,1.74,65,4563,4.56,67,6195,6.19,67,6454,6.45,65,6573,6.57,67,11543,11.54,65,11631,11.63,68,13309,13.3,65,13337,13.33,67,13539,13.53,68,13669,13.66,65,13701,13.7,67,13767,13.76,68,15011,15.01,66,16799,16.79,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063,1745,1.74,65,6195,6.19,67,6573,6.57,67,11543,11.54,65,11631,11.63,68,13309,13.3,65,13337,13.33,67,13539,13.53,68,13611,13.61,67,13615,13.61,68,13669,13.66,65,13699,13.69,65,13701,13.7,67,15011,15.01,66,16799,16.79,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11091,1745,1.74,65,6195,6.19,67,6573,6.57,67,11543,11.54,65,11631,11.63,68,13309,13.3,65,13337,13.33,67,13539,13.53,68,13611,13.61,67,13615,13.61,68,13669,13.66,65,13701,13.7,67,15011,15.01,66,16799,16.79,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11092,1745,1.74,65,6195,6.19,67,6573,6.57,67,11543,11.54,65,11631,11.63,68,13309,13.3,65,13337,13.33,67,13539,13.53,68,13611,13.61,67,13615,13.61,68,13669,13.66,65,13701,13.7,67,15011,15.01,66,16799,16.79,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
